Index	ID	Country	Latitude	Longitude	Age
7989	I6361	Mongolia	49.336	88.712	4483
7990	KUM001	Mongolia	49.355	89.0286111	4862
7991	KUR001	Mongolia	49.336	88.712	4483
7992	I6364	Mongolia	45.39	90.798	2927
7993	I13504	Mongolia	50.7	99.2	2368
7994	I13965	Mongolia	48.68	88.38	2270
7995	I14194	Mongolia	46.77	111.6	2834
7996	I6263	Mongolia	48.68	88.38	2221
7997	I12970	Mongolia	49.96	92.05	2286
7998	I6224	Mongolia	49.96	92.05	2225
7999	I6225	Mongolia	49.96	92.05	2225
8000	I6226	Mongolia	49.96	92.05	2220
8001	I6230	Mongolia	49.96	92.05	2131
8002	I6231	Mongolia	49.96	92.05	2218
8003	I6232	Mongolia	49.96	92.05	2239
8004	I6233	Mongolia	49.96	92.05	2225
8005	I6356	Mongolia	49.96	92.05	2250
8006	I7022	Mongolia	49.96	92.05	2244
8007	I7023	Mongolia	49.96	92.05	2226
8008	I7024	Mongolia	49.96	92.05	2244
8009	I7027	Mongolia	49.96	92.05	2278
8010	I7028	Mongolia	49.96	92.05	2232
8011	I7029	Mongolia	49.96	92.05	2225
8012	I7030	Mongolia	49.96	92.05	2244
8013	I12956	Mongolia	49.96	92.05	2326
8014	I7026	Mongolia	49.96	92.05	2222
8015	I12960	Mongolia	46.92	102.76	3332
8016	I12969	Mongolia	47.178056	109.189444	3001
8017	I12971	Mongolia	49.15	114.87	2849
8018	I13178	Mongolia	48.57	111.08	2923
8019	I13963	Mongolia	47.19	109.19	2829
8020	I6349	Mongolia	45.304167	113.848611	2781
8021	I6352	Mongolia	46.8975	102.766667	2949
8022	I6353	Mongolia	46.8975	102.766667	2902
8023	I6357	Mongolia	47.7	106.4	2700
8024	I6359	Mongolia	50.117222	100.045833	2700
8025	I6365	Mongolia	49.656	99.927	2744
8026	I6369	Mongolia	47.381667	110.316944	2554
8027	I7032	Mongolia	48.6925	110.192778	2849
8028	I6368	Mongolia	47.178056	109.189444	2630
8029	I6228	Mongolia	49.96	92.05	1919
8030	I13175	Mongolia	45.39	90.798	1483
8031	BOR001	Mongolia	48.622122	110.620651	2858
8032	CHD001	Mongolia	47.27111	110.53331	700
8033	RAH001	Mongolia	47.216628	108.971538	700
8034	DOL001	Mongolia	47.216628	108.971538	2000
8035	JAG001	Mongolia	47.8130833	108.531944	2082
8036	JAA001	Mongolia	47.8130833	108.531944	2051
8037	DUU001	Mongolia	47.395917	109.814697	1941
8038	DUU002	Mongolia	47.395917	109.814697	704
8039	IAG001	Mongolia	46.12105	91.571833	4466
8040	KHL001	Mongolia	46.691222	92.794282	700
8041	TAH002	Mongolia	47.059972	91.842502	700
8042	BER002	Mongolia	47.059972	91.842502	3168
8043	SBG001	Mongolia	47.059972	91.842502	3314
8044	ULI001	Mongolia	45.85636	91.931779	3131
8045	ULI002	Mongolia	45.85636	91.931779	1248
8046	ULI003	Mongolia	45.85636	91.931779	3046
8047	KHO001	Mongolia	47.059972	91.842502	746
8048	KHO006	Mongolia	47.059972	91.842502	1875
8049	KHO007	Mongolia	47.059972	91.842502	1864
8050	KHI001	Mongolia	47.059972	91.842502	2930
8051	TAK001	Mongolia	47.403058	92.104914	2000
8052	KHV002	Mongolia	51.464836	100.704703	700
8053	MRI001	Mongolia	49.43609	101.460843	700
8054	UUS001	Mongolia	49.40223	100.41281	600
8055	UUS002	Mongolia	49.40223	100.41281	604
8056	AST001	Mongolia	49.27472222	101.4963889	2056
8057	SKT001	Mongolia	49.162275	101.424353	2051
8058	SKT003	Mongolia	49.162275	101.424353	2051
8059	SKT008	Mongolia	49.162275	101.424353	2051
8060	SKT009	Mongolia	49.162275	101.424353	2051
8061	SKT010	Mongolia	49.162275	101.424353	2176
8062	SKT002	Mongolia	49.162275	101.424353	2103
8063	SKT004	Mongolia	49.162275	101.424353	2051
8064	SKT005	Mongolia	49.162275	101.424353	2051
8065	SKT007	Mongolia	49.162275	101.424353	2051
8066	SKT012	Mongolia	49.162275	101.424353	2051
8067	SKT006	Mongolia	49.162275	101.424353	2048
8068	I12975	Mongolia	51.5	100.67	3110
8069	I13766	Mongolia	46.426	100.817	3208
8070	I13767	Mongolia	48.11	102.55	3198
8071	I13768_d	Mongolia	48.11	102.55	3074
8072	I6262	Mongolia	45.918477	100.83344	3270
8073	I6264	Mongolia	45.918477	100.83344	3275
8074	I6347	Mongolia	49.306389	95.448611	3295
8075	I6351	Mongolia	49.7	93.8	2885
8076	I7039	Mongolia	47.423056	92.225833	3066
8077	I13505	Mongolia	46.426	100.817	3001
8078	I6362	Mongolia	46.063611	92.034167	2921
8079	I6367	Mongolia	48.3	89.5	3116
8080	ULZ001	Mongolia	46.063611	92.034167	2921
8081	ARS001.A0101	Mongolia	49.656833	99.726694	2880
8082	ARS002.B0101	Mongolia	49.659472	99.72775	3055
8083	ARS003.B0101	Mongolia	49.506111	99.69325	3247
8084	ARS004.A0101	Mongolia	49.692222	99.766361	2983
8085	ARS005.A0101	Mongolia	49.692583	99.76675	3038
8086	ARS006.A0101	Mongolia	49.690139	99.760694	3003
8087	ARS007.B0101	Mongolia	49.689639	99.773611	3172
8088	ARS008.A0101	Mongolia	49.690444	99.773917	3173
8089	ARS009.A0101	Mongolia	49.657028	99.725861	2900
8090	ARS011.A0101	Mongolia	49.657333	99.725944	3081
8091	ARS012.A0101	Mongolia	49.657361	99.726389	3229
8092	ARS013.A0101	Mongolia	49.6575	99.727556	3279
8093	ARS014.B0101	Mongolia	49.6575	99.723667	3234
8094	ARS015.A0101	Mongolia	49.65725	99.725833	3255
8095	ARS016.A0101	Mongolia	49.657222	99.726	3389
8096	ARS017.A0101	Mongolia	49.657194	99.725778	3256
8097	ARS018.A0101	Mongolia	49.657167	99.725944	2951
8098	ARS024.A0101	Mongolia	49.695556	99.778667	3171
8099	ARS025.A0101	Mongolia	49.683889	99.806333	3263
8100	ARS026.A0101	Mongolia	49.694333	99.780417	2957
8101	I13174	Mongolia	47.069	91.83	3410
8102	I13959	Mongolia	47.069	91.83	3339
8103	I12976	Mongolia	49.359	88.713	3332
8104	I6363	Mongolia	45.35	90.85	3095
8105	I7033	Mongolia	49.96	92.05	3066
8106	I12972	Mongolia	46.77	111.6	3347
8107	I13964	Mongolia	46.77	111.6	3350
8108	I14037	Mongolia	46.28406	111.768265	3306
8109	BUL001	Mongolia	46.28406	111.768265	3306
8110	I12955	Mongolia	49.7	96.8	3824
8111	I6348	Mongolia	49.3925	102.7025	3632
8112	I13173	Mongolia	47.047374	91.839556	3722
8113	UAA001	Mongolia	47.047374	91.839556	3722
8114	I12958	Mongolia	47.069	91.83	3483
8115	I11696	Mongolia	49.3925	102.7025	7528
8116	I11697	Mongolia	49.3925	102.7025	7500
8117	I11698	Mongolia	49.3925	102.7025	7520
8118	I13179	Mongolia	49.53469	103.2825	7515
8119	I13698	Mongolia	49.53469	103.2825	7504
8120	I14000	Mongolia	49.53469	103.2825	7480
8121	salkhit1_noUDG.SG	Mongolia	48.27	112.36	34873
8122	BRG001	Mongolia	49.223888	104.884444	700
8123	BRG002	Mongolia	49.223888	104.884444	700
8124	BRG004	Mongolia	49.223888	104.884444	700
8125	BRG005	Mongolia	49.223888	104.884444	700
8126	KRN001	Mongolia	49.744364	106.669392	700
8127	KRN002	Mongolia	49.744364	106.669392	700
8128	YUR001	Mongolia	49.744364	106.669392	1958
8129	BAU001	Mongolia	49.30615	105.90919	600
8130	BRL001	Mongolia	49.30615	105.90919	601
8131	BRL002	Mongolia	49.30615	105.90919	600
8132	UGU001	Mongolia	49.248364	105.377512	1225
8133	UGU006	Mongolia	49.248364	105.377512	1550
8134	UGU011	Mongolia	49.248364	105.377512	1550
8135	UGU002	Mongolia	49.248364	105.377512	1927
8136	UGU003	Mongolia	49.248364	105.377512	1550
8137	UGU004	Mongolia	49.248364	105.377512	1927
8138	UGU005	Mongolia	49.248364	105.377512	1885
8139	UGU010	Mongolia	49.248364	105.377512	1939
8140	DAS001	Mongolia	45.354	113.858	700
8141	GTO001	Mongolia	45.223638	114.018014	700
8142	KHN001	Mongolia	46.945875	112.062105	700
8143	KNN001	Mongolia	46.945875	112.062105	700
8144	SHG001	Mongolia	46.369478	113.489552	700
8145	SHG002	Mongolia	46.369478	113.489552	700
8146	SHG003	Mongolia	46.369478	113.489552	700
8147	SHR001	Mongolia	46.971491	112.054477	700
8148	ZAY001	Mongolia	46.945875	112.062105	700
8149	BUL002	Mongolia	46.28406	111.768265	3300
8150	ULN001	Mongolia	46.28406	111.768265	3239
8151	ULN002	Mongolia	46.28406	111.768265	2100
8152	ULN003	Mongolia	46.28406	111.768265	3289
8153	ULN004	Mongolia	46.28406	111.768265	1952
8154	ULN005	Mongolia	46.28406	111.768265	3429
8155	ULN006	Mongolia	46.28406	111.768265	2100
8156	ULN007	Mongolia	46.28406	111.768265	2100
8157	ULN009	Mongolia	46.28406	111.768265	2100
8158	ULN010	Mongolia	46.28406	111.768265	2100
8159	ULN011	Mongolia	46.28406	111.768265	719
8160	ULN015	Mongolia	46.28406	111.768265	3317
8161	BRU001	Mongolia	45.905024	115.365972	2000
8162	DEL001	Mongolia	46.28406	111.768265	1978
8163	TAV005	Mongolia	45.357206	113.142056	1300
8164	TAV006	Mongolia	45.357206	113.142056	1300
8165	TAV011	Mongolia	45.357206	113.142056	1300
8166	TAV001	Mongolia	45.357206	113.142056	1300
8167	MIT001	Mongolia	47.32965	105.665464	3010
8168	ARG001	Mongolia	47.868142	105.2531	700
8169	ARG002	Mongolia	47.868142	105.2531	700
8170	ARG003	Mongolia	47.868142	105.2531	700
8171	BAY001	Mongolia	47.721545	106.411345	700
8172	ATS001	Mongolia	48.867923	105.899894	1878
8173	SON001	Mongolia	47.787778	106.608583	2000
8174	DAR001	Mongolia	47.91111111	106.7486111	2503
8175	DAR002	Mongolia	47.91111111	106.7486111	2525
8176	BAZ001	Mongolia	43.199528	101.038041	700
8177	ERD001	Mongolia	43.199528	101.038041	700
8178	GAN002	Mongolia	43.149508	102.127007	700
8179	GUN002	Mongolia	42.91305556	105.515	700
8180	IKU001	Mongolia	43.00416667	105.4905556	700
8181	SHA001	Mongolia	44.082716	103.60748	700
8182	CHN001	Mongolia	49.997104	92.054003	2226
8183	CHN003	Mongolia	49.997104	92.054003	2232
8184	CHN004	Mongolia	49.997104	92.054003	1400
8185	CHN006	Mongolia	49.997104	92.054003	1400
8186	CHN007	Mongolia	49.997104	92.054003	1400
8187	CHN008	Mongolia	49.997104	92.054003	1400
8188	CHN012	Mongolia	49.997104	92.054003	1400
8189	CHN015	Mongolia	49.997104	92.054003	1400
8190	CHN016	Mongolia	49.997104	92.054003	1400
8191	CHN010	Mongolia	49.997104	92.054003	1961
8192	CHN014	Mongolia	49.997104	92.054003	574
8193	SHU001	Mongolia	46.91096389	102.7708333	2929
8194	SHU002	Mongolia	46.91096389	102.7708333	726
8195	NRC001	Mongolia	47.198607	102.806366	700
8196	TEV002	Mongolia	44.654209	102.060817	2000
8197	TEV003	Mongolia	44.654209	102.060817	2000
8198	DA39_noUDG.SG	Mongolia	48.01777778	101.3533333	1942
8199	DA43_noUDG.SG	Mongolia	42.52583333	105.18	2100
8200	DA45_noUDG.SG	Mongolia	42.52583333	105.18	2046
8201	DA38_noUDG.SG	Mongolia	49.27444444	101.7158333	2110
8202	DA41_noUDG.SG	Mongolia	49.27444444	101.7158333	2148
8203	BIL001	Mongolia	49.351461	96.401508	3297
8204	KHU001	Mongolia	49.703833	96.362028	3300
8205	I13170	Montenegro	42.382	18.74	2550
8206	RISE596_noUDG.SG	Montenegro	42.382	18.74	2550
8207	RISE595_noUDG.SG	Montenegro	42.382	18.74	2950
8208	I16994	Montenegro	42.890889	18.870639	4950
8209	I16995	Montenegro	42.890889	18.870639	4950
8210	I13167	Montenegro	42.366667	18.733333	3090
8211	I13168	Montenegro	42.366667	18.733333	3293
8212	I13169	Montenegro	42.366667	18.733333	3287
8213	I13171	Montenegro	42.366667	18.733333	3175
8214	I13172	Montenegro	42.366667	18.733333	3207
8215	I13775	Montenegro	42.366667	18.733333	3300
8216	I14498	Montenegro	42.366667	18.733333	3100
8217	I14500	Montenegro	42.366667	18.733333	3100
8218	I14501	Montenegro	42.366667	18.733333	3175
8219	I13777	Montenegro	42.366667	18.733333	3300
8220	I13165	Montenegro	42.366667	18.733333	3175
8221	I13776	Montenegro	42.366667	18.733333	3300
8222	I13166	Montenegro	42.366667	18.733333	3175
8223	I14499	Montenegro	42.366667	18.733333	3300
8224	I14497	Montenegro	42.366667	18.733333	3100
8225	IAM.3_noUDG.WGC	Morocco	..	..	7210
8226	IAM.4_IAM.5_noUDG.WGC	Morocco	..	..	7063
8227	IAM.6_noUDG.WGC	Morocco	..	..	7098
8228	IAM.7_noUDG.WGC	Morocco	..	..	6871
8229	TAF009_noUDG	Morocco	34.807812	-2.410889	14221
8230	TAF010_noUDG	Morocco	34.807812	-2.410889	14649
8231	TAF011_noUDG	Morocco	34.807812	-2.410889	14450
8232	TAF013_noUDG	Morocco	34.807812	-2.410889	14500
8233	TAF014_noUDG	Morocco	34.807812	-2.410889	14500
8234	TAF015_noUDG	Morocco	34.807812	-2.410889	14500
8235	TAF012_noUDG	Morocco	34.807812	-2.410889	14455
8236	KEB.1_KEB.8_noUDG.WGC	Morocco	..	..	5657
8237	KEB.4_noUDG.WGC	Morocco	..	..	5650
8238	KEB.6_noUDG.WGC	Morocco	..	..	5650
8239	BOT.1_noUDG.WGC	Morocco	..	..	7950
8419	I7238	Myanmar	21.5	95.61666667	2950
8442	C1_noUDG.SG	Nepal	..	..	2775
8443	M240_noUDG.SG	Nepal	..	..	2125
8444	M344_noUDG.SG	Nepal	..	..	2125
8445	M63_noUDG.SG	Nepal	..	..	2125
8446	S10_noUDG.SG	Nepal	..	..	1500
8447	S35_noUDG.SG	Nepal	..	..	1500
8448	S40_noUDG.SG	Nepal	..	..	1500
8449	S41_noUDG.SG	Nepal	..	..	1500
8450	I4067_enhanced	Netherlands	52.733563	5.096183	3770
8451	I4068	Netherlands	52.733563	5.096183	3985
8452	I4069	Netherlands	52.733563	5.096183	3966
8453	I4073	Netherlands	52.733563	5.096183	3992
8454	I4074	Netherlands	52.733563	5.096183	4030
8455	I4075	Netherlands	52.733563	5.096183	3950
8456	I4076	Netherlands	52.733563	5.096183	3763
8457	I5748	Netherlands	52.733563	5.096183	4383
8458	I5750	Netherlands	52.733563	5.096183	4050
8459	I4067	Netherlands	52.733563	5.096183	3770
8460	I20063	Netherlands	52.73	5.1	3797
8461	I4070	Netherlands	52.733563	5.096183	3703
8462	I4071	Netherlands	52.733563	5.096183	3717
8463	I12903	Netherlands	51.842	5.852	2600
8464	I12905	Netherlands	51.842	5.852	2500
8465	I11631	Netherlands	51.918	5.451	1950
8466	MDM001.A	Netherlands	53.184298	5.444314	1400
8467	MDM002.SG	Netherlands	53.184298	5.444314	1458
8468	MDM005.SG	Netherlands	53.184298	5.444314	1417
8469	MDM006.SG	Netherlands	53.184298	5.444314	1483
8470	GRO002.A_noUDG	Netherlands	53.21728	6.565521	1000
8471	GRO004.A_noUDG	Netherlands	53.21728	6.565521	950
8472	GRO007.A	Netherlands	53.21728	6.565521	950
8473	GRO008.A	Netherlands	53.21728	6.565521	925
8474	GRO010.A	Netherlands	53.21728	6.565521	950
8475	GRO012.A	Netherlands	53.21728	6.565521	1050
8476	GRO013.A	Netherlands	53.21728	6.565521	1075
8477	GRO014.A_noUDG	Netherlands	53.21728	6.565521	1075
8478	GRO015.A_noUDG	Netherlands	53.21728	6.565521	950
8479	GRO017.A_noUDG	Netherlands	53.21728	6.565521	1050
8480	GRO019.A_noUDG	Netherlands	53.21728	6.565521	1000
8481	GRO020.A	Netherlands	53.21728	6.565521	950
8482	GRO021.A	Netherlands	53.21728	6.565521	1100
8483	GRO023.A	Netherlands	53.21728	6.565521	1200
8484	GRO024.A	Netherlands	53.21728	6.565521	900
8485	GRO016.A_noUDG	Netherlands	53.21728	6.565521	950
8486	GRO005.A_noUDG	Netherlands	53.21728	6.565521	900
8487	GRO006.A_noUDG	Netherlands	53.21728	6.565521	950
8488	GRO001.A_noUDG	Netherlands	53.21728	6.565521	900
8489	I11971	Netherlands	52.696	5.152	3060
8490	I20062	Netherlands	52.431	5.133	2810
8491	I17750	Netherlands	52.47	4.64	2031
8492	I13028	Netherlands	51.874	4.868	4250
8493	I13025	Netherlands	51.886	4.855	3958
8494	I13026	Netherlands	51.886	4.855	3951
8495	I13027	Netherlands	51.886	4.855	4039
8496	I12900	Netherlands	51.874	4.868	4239
8497	I11972	Netherlands	52.696	5.152	3381
8498	I11973	Netherlands	52.696	5.152	3280
8499	I12081	Netherlands	52.696	5.152	3257
8500	I12082	Netherlands	52.696	5.152	3300
8501	I17019	Netherlands	51.91	4.3	3270
8502	I20058	Netherlands	52.428	4.656	3200
8503	I26828	Netherlands	52.712	5.145	3400
8504	I26829	Netherlands	52.712	5.145	3400
8505	I26830	Netherlands	52.712	5.145	3429
8506	I26831	Netherlands	52.712	5.145	3400
8507	I26832	Netherlands	52.712	5.145	3400
8508	I11629	Netherlands	52.696	5.152	3200
8509	I12083	Netherlands	52.696	5.152	3100
8510	I20057	Netherlands	52.428	4.656	3112
8511	I12906	Netherlands	51.557	3.598	2210
8512	I12907	Netherlands	52.529	4.709	2176
8513	VK390_noUDG.SG	Norway	59.22	9.59	1450
8514	VK391_noUDG.SG	Norway	59.22	9.59	1450
8515	VK418_noUDG.SG	Norway	67.94	14.98	1600
8516	VK523_noUDG.SG	Norway	63.83	9.7	1450
8517	VK531_noUDG.SG	Norway	69.47	18	4347
8518	VK116_noUDG.SG	Norway	63.43	10.39	750
8519	VK125_noUDG.SG	Norway	63.43	10.39	750
8520	VK113_noUDG.SG	Norway	63.43	10.39	750
8521	VK114_noUDG.SG	Norway	63.43	10.39	750
8522	VK117_noUDG.SG	Norway	63.43	10.39	750
8523	VK118_noUDG.SG	Norway	63.43	10.39	750
8524	VK124_noUDG.SG	Norway	63.43	10.39	750
8525	Hum1_noUDG.SG	Norway	58.064	7.7437	9364
8526	Hum2_noUDG.SG	Norway	58.064	7.7437	9364
8527	Steigen_noUDG.SG	Norway	67.81	14.681	5857
8528	VK421_noUDG.SG	Norway	60.31	10.43	950
8529	VK518_noUDG.SG	Norway	67.69	12.7	1100
8530	VK519_noUDG.SG	Norway	67.93	14.96	1200
8531	VK386_noUDG.SG	Norway	62.09	9.05	1000
8532	VK387_noUDG.SG	Norway	60.31	10.43	950
8533	VK388_noUDG.SG	Norway	68.34	15.66	800
8534	VK389_noUDG.SG	Norway	59.22	9.61	1000
8535	VK392_noUDG.SG	Norway	59.58	7.92	1100
8536	VK393_noUDG.SG	Norway	60.84	11	1000
8537	VK394_noUDG.SG	Norway	61.15	11.34	1000
8538	VK414_noUDG.SG	Norway	61.88	8.4	950
8539	VK415_noUDG.SG	Norway	60.29	10.63	1050
8540	VK417_noUDG.SG	Norway	60.36	10.57	1100
8541	VK419_noUDG.SG	Norway	67.29	14.42	1200
8542	VK420_noUDG.SG	Norway	60.8	11.1	1050
8543	VK422_noUDG.SG	Norway	61.15	11.34	1000
8544	VK448_noUDG.SG	Norway	60.8	10.87	1050
8545	VK514_noUDG.SG	Norway	67.91	15.13	1200
8546	VK515_noUDG.SG	Norway	67.28	14.39	1000
8547	VK516_noUDG.SG	Norway	63.7	9.75	1000
8548	VK520_noUDG.SG	Norway	69.65	18.13	1000
8549	VK524_noUDG.SG	Norway	66.26	12.73	1000
8550	VK525_noUDG.SG	Norway	66.18	12.72	1100
8551	VK526_noUDG.SG	Norway	65.97	12.27	1100
8552	VK528_noUDG.SG	Norway	69.65	18.16	1150
8553	VK529_noUDG.SG	Norway	67.64	14.79	1150
8554	VK530_noUDG.SG	Norway	67.28	14.39	1000
8555	VK547_noUDG.SG	Norway	68.55	16.4	1050
8556	VK548_noUDG.SG	Norway	63.44	11.22	1100
8592	I6888	Pakistan	34.80489444	72.31816944	2747
8593	I8219	Pakistan	34.80489444	72.31816944	2841
8594	I8246	Pakistan	34.80489444	72.31816944	2710
8595	I6557	Pakistan	34.86255833	72.24094444	2850
8596	I6545	Pakistan	34.75700556	72.36238056	2821
8597	I6546	Pakistan	34.75700556	72.36238056	2841
8598	I6548	Pakistan	34.75700556	72.36238056	2850
8599	I6547	Pakistan	34.75700556	72.36238056	2000
8600	I7715	Pakistan	34.75700556	72.36238056	619
8601	I12449	Pakistan	34.76584167	72.34913333	2850
8602	I12450	Pakistan	34.76584167	72.34913333	2751
8603	I12451	Pakistan	34.76584167	72.34913333	2850
8604	I12968	Pakistan	34.76584167	72.34913333	2850
8605	I13219	Pakistan	34.76584167	72.34913333	2850
8606	I8193	Pakistan	34.74876389	72.30835833	3128
8607	I8194	Pakistan	34.74876389	72.30835833	2950
8608	I8218	Pakistan	34.80489444	72.31816944	1949
8609	I8220	Pakistan	34.80489444	72.31816944	2566
8610	I8245	Pakistan	34.80489444	72.31816944	2197
8611	I6889	Pakistan	34.75700556	72.36238056	605
8612	I6890	Pakistan	34.75700556	72.36238056	853
8613	I7714	Pakistan	34.75700556	72.36238056	1944
8614	I6549	Pakistan	34.76140556	72.37008056	2041
8615	I6550	Pakistan	34.76140556	72.37008056	1926
8616	I6551	Pakistan	34.76140556	72.37008056	2000
8617	I6552	Pakistan	34.76140556	72.37008056	2051
8618	I6891	Pakistan	34.75700556	72.36238056	2242
8619	I6894	Pakistan	34.75700556	72.36238056	2250
8620	I6896	Pakistan	34.75700556	72.36238056	2227
8621	I7717	Pakistan	34.75700556	72.36238056	2283
8622	I7718	Pakistan	34.75700556	72.36238056	2250
8623	I7719	Pakistan	34.75700556	72.36238056	2250
8624	I7720	Pakistan	34.75700556	72.36238056	2250
8625	I7721	Pakistan	34.75700556	72.36238056	2250
8626	I7722	Pakistan	34.75700556	72.36238056	2250
8627	I7723	Pakistan	34.75700556	72.36238056	2250
8628	I2954	Pakistan	34.75700556	72.36238056	2316
8629	I6893	Pakistan	34.75700556	72.36238056	2225
8630	I10523	Pakistan	34.76584167	72.34913333	2850
8631	I12141	Pakistan	34.76584167	72.34913333	2850
8632	I12142	Pakistan	34.76584167	72.34913333	2850
8633	I12143	Pakistan	34.76584167	72.34913333	2850
8634	I12144	Pakistan	34.76584167	72.34913333	2850
8635	I12146	Pakistan	34.76584167	72.34913333	2850
8636	I12147	Pakistan	34.76584167	72.34913333	3052
8637	I12444	Pakistan	34.76584167	72.34913333	2850
8638	I12445	Pakistan	34.76584167	72.34913333	2850
8639	I12446	Pakistan	34.76584167	72.34913333	2850
8640	I12447	Pakistan	34.76584167	72.34913333	2850
8641	I12448	Pakistan	34.76584167	72.34913333	2850
8642	I12454	Pakistan	34.76584167	72.34913333	2850
8643	I12460	Pakistan	34.76584167	72.34913333	2850
8644	I12461	Pakistan	34.76584167	72.34913333	2850
8645	I12462	Pakistan	34.76584167	72.34913333	2850
8646	I12463	Pakistan	34.76584167	72.34913333	2850
8647	I12464	Pakistan	34.76584167	72.34913333	2850
8648	I12465	Pakistan	34.76584167	72.34913333	2850
8649	I12470	Pakistan	34.76584167	72.34913333	2850
8650	I12471	Pakistan	34.76584167	72.34913333	2850
8651	I12473	Pakistan	34.76584167	72.34913333	2850
8652	I12475	Pakistan	34.76584167	72.34913333	2850
8653	I12477	Pakistan	34.76584167	72.34913333	2850
8654	I5396	Pakistan	34.76584167	72.34913333	2809
8655	I5397	Pakistan	34.76584167	72.34913333	2829
8656	I5398	Pakistan	34.76584167	72.34913333	2850
8657	I12140	Pakistan	34.76584167	72.34913333	2850
8658	I12453	Pakistan	34.76584167	72.34913333	2850
8659	I12466	Pakistan	34.76584167	72.34913333	2850
8660	I12149	Pakistan	34.76584167	72.34913333	2850
8661	I5399	Pakistan	34.76584167	72.34913333	2850
8662	I11562	Pakistan	36.280247	72.414702	1450
8663	I10000	Pakistan	34.75146111	72.40193611	2850
8664	I10001	Pakistan	34.75146111	72.40193611	2850
8665	I10974	Pakistan	34.75146111	72.40193611	2903
8666	I12134	Pakistan	34.75146111	72.40193611	2850
8667	I12137	Pakistan	34.75146111	72.40193611	2850
8668	I12455	Pakistan	34.75146111	72.40193611	2850
8669	I12456	Pakistan	34.75146111	72.40193611	2850
8670	I12457	Pakistan	34.75146111	72.40193611	2928
8671	I12458	Pakistan	34.75146111	72.40193611	2850
8672	I12459	Pakistan	34.75146111	72.40193611	2850
8673	I12979	Pakistan	34.75146111	72.40193611	2850
8674	I12980	Pakistan	34.75146111	72.40193611	2850
8675	I12981	Pakistan	34.75146111	72.40193611	2850
8676	I12982	Pakistan	34.75146111	72.40193611	2850
8677	I12984	Pakistan	34.75146111	72.40193611	2850
8678	I12987	Pakistan	34.75146111	72.40193611	2850
8679	I12988	Pakistan	34.75146111	72.40193611	2850
8680	I13220	Pakistan	34.75146111	72.40193611	2850
8681	I13221	Pakistan	34.75146111	72.40193611	2850
8682	I13222	Pakistan	34.75146111	72.40193611	2850
8683	I13223	Pakistan	34.75146111	72.40193611	2850
8684	I13224	Pakistan	34.75146111	72.40193611	2850
8685	I13226	Pakistan	34.75146111	72.40193611	2911
8686	I13227	Pakistan	34.75146111	72.40193611	2850
8687	I13228	Pakistan	34.75146111	72.40193611	2850
8688	I5400	Pakistan	34.75146111	72.40193611	2824
8689	I6292	Pakistan	34.75146111	72.40193611	2781
8690	I6553	Pakistan	34.75146111	72.40193611	2834
8691	I6556	Pakistan	34.75146111	72.40193611	2776
8692	I8998	Pakistan	34.75146111	72.40193611	2850
8693	I8999	Pakistan	34.75146111	72.40193611	2813
8694	I6555	Pakistan	34.75146111	72.40193611	2811
8695	I8997	Pakistan	34.75146111	72.40193611	2850
8696	I12985	Pakistan	34.75146111	72.40193611	2850
8697	I12136	Pakistan	34.75146111	72.40193611	2850
8698	I12138	Pakistan	34.75146111	72.40193611	2949
8699	I12983	Pakistan	34.75146111	72.40193611	2850
8700	I6554	Pakistan	34.75146111	72.40193611	2758
8701	I1808	Pakistan	36.280247	72.414702	1121
8702	I11565	Pakistan	36.280247	72.414702	1450
8703	I7716	Pakistan	34.75700556	72.36238056	728
8704	I1805	Pakistan	36.28027778	72.41466944	382
8705	I2959	Pakistan	34.74319444	72.31421667	822
8706	I2960	Pakistan	34.74319444	72.31421667	825
8707	I12472	Pakistan	34.7658417	72.3491333	2850
8708	I1799	Pakistan	34.74319444	72.31421667	3003
8709	I1985	Pakistan	34.74319444	72.31421667	2939
8710	I1994	Pakistan	34.74319444	72.31421667	2904
8711	I6194	Pakistan	34.74319444	72.31421667	2950
8712	I6195	Pakistan	34.74319444	72.31421667	2911
8713	I6197	Pakistan	34.74319444	72.31421667	2950
8714	I6198	Pakistan	34.74319444	72.31421667	2950
8715	I6897	Pakistan	34.74319444	72.31421667	2950
8716	I6899	Pakistan	34.74319444	72.31421667	2811
8717	I6900	Pakistan	34.74319444	72.31421667	3216
8718	I6901	Pakistan	34.74319444	72.31421667	2950
8719	I8190	Pakistan	34.74319444	72.31421667	2847
8720	I3261	Pakistan	34.74319444	72.31421667	2950
8721	I3260	Pakistan	34.74319444	72.31421667	2908
8722	I3262	Pakistan	34.74319444	72.31421667	2844
8723	I1992	Pakistan	34.74319444	72.31421667	3025
8765	PAPV_noUDG.SG	Panama	9.01	-79.49	300
8766	PAPV_53_noUDG.SG	Panama	9.01	-79.49	300
8767	PAPV_61_noUDG.SG	Panama	9.01	-79.49	300
8768	PAPV_26_noUDG.SG	Panama	9.01	-79.49	425
8769	PAPV_93_noUDG.SG	Panama	9.01	-79.49	300
8770	PAPV_27_noUDG.SG	Panama	9.01	-79.49	425
8771	PAPV_137_noUDG.SG	Panama	9.01	-79.49	990
8772	PAPV_114_noUDG.SG	Panama	9.01	-79.49	1316
